3958482488,247101,1402391,2691363,4716727,2362503,382673,160144,704122,60023674,79053412,619368,338366,4325545,2718321,1154722,2821255,4549740,11003246,312469,1200450,1082797,2194332,889603,30676007,2960420,429447,477827,1364123,247340,1092403,682336,4249784,6709652,164275,3361281,1497691,540658,2249132,106948,5225313,245863,37109101,12267852,787875,99711,4046964,1084111,543673,1314093,415779,103754
214328,471337138,1249786,153578,3631045,738246,91425,25996,73715,1225388,489693,1572657,550455,471691,208079,124890,262598,129845,349353,54059,131662,347119,368654,482791,149092,320789,384169,132398,1095103,40367,151122,169901,355820,299530,135617,267216,272658,1628547,278973,16260,181915,101009,339539,1650296,481113,27688,323500,6583028,41683,460645,110339,23043
1144773,985289,5028094206,1224602,98173412,11845251,656060,219800,780867,8191352,3271663,4782598,3916011,8406887,2595264,3095971,3740517,1153866,2210940,397143,1345059,1789819,3733345,4151822,826695,3806870,1731406,1884579,24861523,326079,1976387,13749015,5674170,2668410,1056035,3389008,3032186,5499616,2920595,204815,1287047,1052443,2637675,20236488,11377979,157534,2642471,8065657,265888,2948376,1193682,136585
5121300,169849,1451490,2344240693,4076093,2889102,194089,148736,317021,9801561,4325178,430336,349309,4671164,1944358,1184898,4687942,2039503,11119845,188424,471240,501962,1351302,856278,9553781,26817379,252876,728737,1167274,86063,625538,1041747,1848942,2128467,201195,1812101,19730807,564130,1318558,72458,1423151,411291,19766824,45821486,570793,98421,1335121,835842,253868,731241,467156,33970
4816771,3937682,97989983,4429123,30692082260,28391120,4582913,1088836,5488077,40430072,16796429,50219705,11729274,27468545,8286629,5846823,17861331,4217834,10135495,1600549,7715813,13714450,11200257,8014647,3061213,11054528,5284188,4603740,149607052,1873501,12789357,14267424,44510107,13605141,1027644,12384527,8464299,44511300,14251922,1337744,5204326,1720200,13981283,73913137,27093173,740751,14512782,43586209,914887,6073384,4398483,625432
1758940,752141,12483559,1468874,27445292,3871409569,833213,289492,1009853,14772955,4119513,3628210,2105150,8566800,2407542,3224506,8538180,1437904,2801757,462290,2387329,2474644,3560866,4516835,952031,5962403,2825120,7434148,8169922,389714,1985331,10530012,5812010,3138937,1098143,3867921,4107816,2992622,3481879,225942,1713692,2242879,3074970,26229371,9660081,255670,3326846,4988868,293651,2573628,9869332,163143
555266,143050,1117374,226446,6019631,1522083,2523095626,1140371,1261788,16783599,2676435,527537,117478,2423740,1456457,543303,1380212,813086,654221,4167054,3705024,49286506,1661728,760145,257738,805641,186309,179121,956403,5365948,14153063,236766,81760750,4070063,58820,3098382,396976,377016,8110783,17867559,3137589,129809,1610106,3131776,524459,5289129,4645244,923273,441551,877287,267450,600156
226976,43025,289027,122766,1387655,342453,587608,611048880,1092138,3582694,866529,143200,60280,546026,446158,197831,237180,192787,260973,239693,28044398,797467,351730,143582,111373,245815,45673,54460,273164,489830,11694743,155209,3922185,2470660,20526,1256171,98859,86168,32268445,148250,952297,26921,769609,1058951,109159,158552,4409720,239630,401097,132123,36714,80064
245087,47872,332254,81378,2597026,503365,449481,965313,353094225,2774141,1317242,173512,44740,1150452,336138,138959,309156,233305,523811,159140,63988163,1334496,477976,235166,138687,445735,48493,70472,334581,119453,2094701,105574,5251168,1815498,22711,706389,110484,155111,3618278,166309,755381,23257,543589,1546597,151088,98343,24799956,403684,504088,201812,37887,103911
41073731,1295414,7340915,3949666,31088279,13640059,6341827,1637904,4245129,15690917029,99108234,3066824,1247210,22553986,12179786,4517725,7427289,9989909,16503170,3184684,10774211,13963233,16819151,6081065,10650727,9349816,1337661,1977606,8786361,2602387,19168427,2364481,51319620,40183726,675157,19375090,4127242,2685271,20236141,2178780,24455969,950934,27831293,37311919,4039805,1333611,22690968,5512780,3034349,6595723,1440462,6223819
65289516,548370,3787866,3912031,16442346,5536849,1685911,670812,2272609,133839145,7987531073,1735934,648286,11100480,5679878,2257060,4829290,8171528,10116630,1293515,5136356,4122014,5982908,2630118,8859067,5058177,808724,1102144,4212977,632892,5188605,1557048,17119802,37226817,286921,10766008,2578950,1323151,7873315,456144,59990749,464687,73740038,21504490,2048392,332694,14009890,2638232,1544629,2474525,857335,761745
235614,475695,1669303,103609,16146723,1127447,122437,34076,168345,1511116,620570,1106399428,314074,815976,299492,182338,609778,183110,319864,54463,332314,453636,783759,402334,100962,387964,168275,171350,5373798,58448,363161,212935,1199693,511278,54575,416664,241979,2052161,402827,56892,260983,79833,380346,2093011,890485,36583,653461,3623828,50019,285686,73213,21513
399007,468529,4178936,306206,11172817,2431064,83493,28459,155204,1553914,635658,1255228,1124613989,959574,452657,776584,894082,228633,338049,195960,204452,283011,687083,683717,1214632,851268,4030001,764627,5193445,48528,300881,685089,954494,600103,592756,518424,675566,12537680,555686,28457,303386,345411,535661,3181699,20391238,44954,497127,28593423,63892,478681,3742307,16570
6797667,558091,11749169,4792237,27350269,12265328,1740117,466307,2326485,52146483,13609047,3160961,836774,9575693533,94814755,48660710,10567906,18785403,4998915,903241,5267348,5552841,34250910,13029007,3630442,111994280,1296825,4813190,7908146,750183,5765269,1771598,15421642,7954344,1009808,20244215,4099633,2159710,9565304,662103,6268855,1821067,19065152,24374177,2770067,437566,7321464,4220473,1947122,82994056,1734194,480123
5188481,277147,3462086,2097993,8820217,3878843,1093136,346504,961114,33445775,7925280,1119055,339301,98377944,4836198662,3250710,4989704,59665704,3005629,511307,1877108,2213473,33834841,3076342,1723569,10379535,479400,993686,3076010,338997,2309790,1149173,6116322,5231749,363793,46383656,1552435,908413,5867748,234080,5366149,660789,16660010,10414231,1065794,186676,4339321,1596597,1544186,6442712,638075,136380
1268388,180239,3430375,1104375,4045092,4531930,320045,119897,419441,8342048,2202078,672482,512667,34004258,3285056,2258834523,5083975,1287637,809833,203778,550114,647489,2233401,19805945,711521,14764256,506794,36484901,1731726,141236,565911,653771,1802566,1883368,733087,2502132,1847383,735872,1383922,128126,959010,8645425,2446569,5869156,1254172,84441,1188826,962448,273086,12295503,733757,48783
1195588,166787,2553938,3701640,5589850,10199925,327237,68227,396414,6606152,2157234,749654,415151,7843947,2107685,4160465,2111214098,1096400,1254494,185514,517669,1356123,1502515,2338195,776825,105587757,397473,7096503,1732355,106071,652169,1318875,2023290,1319764,346080,1561318,17907647,658970,1139838,62321,870557,996895,2277568,13472436,859595,71915,1218300,1146296,270812,1259482,676774,54052
6707457,200112,1478573,2048480,4543947,2009260,520319,191063,707393,24380002,9175386,602771,184123,12787334,47417943,1234636,2780234,3218967756,2103206,316262,1761810,1061705,7684439,965460,1934584,6170497,356401,471600,1769060,222652,1608650,553225,4152814,6168348,147403,62187812,1010119,522244,4571820,180568,7085157,296214,51517902,6843067,667073,128414,5829741,843400,8612516,1712375,337856,84777
14813369,267845,1644059,11161262,5777754,3142664,270263,98981,787877,25109292,8410711,588676,200531,3138302,1785487,800912,3100167,1640677,3725461886,194664,1024608,871211,1146056,713042,36782930,3474834,343939,443346,1799697,110089,860247,1589619,3868859,3035182,212983,1742115,3282198,438207,1511300,107616,2046130,209236,7440739,77012924,640365,69008,2670107,919108,364030,644343,398325,107770
268546,67535,438109,158675,1345414,438928,2385822,150943,254676,5212449,1276729,161874,321777,731577,399019,235409,764848,332162,229149,842933000,809845,14276235,704515,397603,154198,396061,150717,154665,294922,18951751,1356249,124005,6005859,1657819,74819,1303329,233319,376684,2079875,917352,756109,42573,552801,1289261,192494,1070284,1798317,355112,144558,478670,90297,24477
1580278,256081,1917280,553475,10371254,3250991,2811490,38037649,157589259,23511941,6964653,1231746,233370,5395311,2037669,928864,2481336,1820129,2387972,1178013,4088540246,4869209,2660739,1085392,858745,2000954,350136,402316,2394730,763265,16211182,622722,20202597,16017859,107139,5469539,690293,650832,51605366,1033698,8887239,267349,5126492,7709059,978877,510167,112378868,1766921,12233302,1178242,281039,332951
1062482,399969,2093839,450607,13072480,2756576,46285596,1011823,2549155,29126354,4619681,1317943,268581,5608401,2269014,853170,3612429,1237030,1296583,20618712,4720892,4691182180,3456872,1561812,409378,1740502,301875,350477,2140572,69181634,13094297,428301,44238013,5864145,102103,4653588,646315,1208392,10533745,50971921,3884418,212644,2684154,6133649,1037353,8567230,7073241,2477050,499993,1910183,279790,1025756
4013615,522481,5139764,1988361,13051522,5144984,1118631,358388,1539300,42994479,9242995,1979379,674734,33105922,45590772,2951770,6755437,9546664,2578265,813820,2722209,3374353,7274678772,5149675,1791172,5939015,776081,1339129,4669847,465406,3495868,1047762,10755490,6443413,475166,66978659,1682254,1372416,8710601,310068,5692462,836101,11495877,13451948,1552508,301543,5737515,2679779,1564171,13635419,804585,178545
1444482,571673,7003070,1007601,11270814,6582321,562631,152235,827793,16457510,3757158,2006364,803893,16297147,3621540,16720615,4179554,1389816,1448439,435715,1117360,2128615,5444762,3860788011,647278,5767646,2111090,4316998,4340703,235859,1460532,1011913,4733533,2303340,33036768,2981871,1870757,1415015,2265006,187964,1307517,13191934,2976909,9098182,1542037,216030,2105728,2707120,352044,48575503,1077593,145274
35772343,127671,994692,8715764,2762774,1496296,203628,85185,383464,17434739,11135394,317829,1035893,3085724,1603810,818918,1789383,2348053,39223055,148161,750858,449941,1500726,472638,2340508915,3948210,229947,395907,754353,90607,509027,615410,2141987,2798217,223327,2027159,1705781,268119,1368459,44585,1975059,192576,60894391,14694262,383874,52062,1902685,513764,324227,842995,247357,57278
5052941,315848,4228148,23248331,10191256,9121577,657142,192099,886139,20475443,5982820,1357742,735796,62777463,9405570,11653585,104238554,5986743,3169799,467406,1581256,1699037,4901389,3988178,3908132,4587534920,641462,5092648,3157963,251304,1566122,1727650,4235595,3505086,487882,5737387,13844316,1356058,3121233,165701,2880158,1298469,10799630,18442666,1561699,141816,3182460,1919666,705600,3824854,1064944,94052
343009,313098,1972458,199903,3844605,3041752,94282,30136,119269,1085618,459424,565847,4274761,737028,298086,430124,569794,216160,338579,137505,187413,223068,498481,1349689,188305,506188,679300581,370234,1763899,62300,184412,349051,535131,414319,3814230,559565,423759,1904675,342360,24585,198437,1175582,393100,2623282,5630192,46867,527830,5352395,53343,464624,3278727,12136
438652,165325,2210902,643397,3485532,8466043,124830,43460,249941,3350061,1117710,487782,342604,4139476,1044664,27739762,8266513,536390,567079,105801,308307,347584,924553,3791348,311516,7724776,361595,1383459680,1441412,67278,352230,563624,1082588,712118,686859,1100881,1519527,454778,774578,70642,427199,5807279,944745,4678507,702501,71377,788504,1284007,98150,1535219,2185746,21761
519266,382702,13136721,438427,73712932,3158923,227930,72772,295081,4326332,1581405,2871726,2393881,2599249,842282,723571,1683401,582559,1068551,117990,626402,679591,1229614,970983,343907,1240499,885440,645434,2072711120,101208,916233,2887612,2731139,1082301,263664,1353658,888914,3436717,1139295,86960,493091,286776,1126134,7251523,11307897,48111,1147108,3605049,103123,756905,748492,74252
325738,64717,522291,120618,2330902,691487,4274171,570958,323728,6256727,925764,242848,51393,1086570,452971,208788,531386,297210,221187,13785004,947189,69617288,626571,287334,110930,323887,91557,124755,452545,857393630,1725066,104133,6090802,1913151,33287,1457986,208011,321986,2410408,1843544,879437,59668,704754,1459043,264376,8811120,1969501,387265,134891,372054,81463,62875
1327836,255538,2939227,773398,16352927,2832189,12022753,15282604,4751577,44529241,6596192,1785567,325131,6316010,2987013,952368,2561590,1851291,2001206,2217905,17988943,14330739,3515172,1444616,544883,1912122,360082,533744,3292880,1639356,6626648261,480088,278730217,11593393,107853,6685107,616858,863542,138869373,2487698,8394128,204484,4667567,8861884,1197445,2829838,15829566,1782074,1243968,1348298,357088,1018499
662019,154583,13042940,820912,10077501,13133976,174995,72201,218462,2625449,1393669,663389,671973,1408399,743004,553487,1531122,385639,1720663,110448,432566,379875,811978,848692,638865,1346753,313728,495633,6352230,73995,324195,1424525301,1101130,812310,199132,766298,2886101,730596,609494,44345,401382,201286,892414,59631266,2108452,40254,836927,1105007,103985,438182,431262,38505
3147056,580801,5831620,1513629,38092129,6020414,58858368,6333515,9164704,90761112,16363490,3043197,806828,14811471,6362732,2496168,8985454,3497056,4670946,6777613,21634018,41775944,10103359,4432378,1332463,3989471,695474,1134164,6748521,4956344,197813846,1238539,14521220820,20844390,319761,21001901,1886912,2509955,85246327,6629828,14161110,484202,8230951,18312598,3186181,10300963,23802535,4168399,2577652,3522354,816998,2143143
6531452,435230,3522379,2494266,13641735,4374774,2371823,1900446,3321247,46232117,41003231,1489598,680734,7609719,4761730,2505875,5688411,5892397,4120882,1398689,10392658,5116028,5109975,2083545,2672581,3750760,745287,906668,3472379,1429728,8526122,1074121,19296296,7561838422,260798,10400666,1899302,1599455,12875167,820793,140198300,428721,29053189,14354262,1650414,680756,70456317,2963365,5757536,2496094,672338,513977
180486,96398,1626284,275551,1161349,1461714,59418,13012,81412,1340214,343378,195916,637931,1220944,369422,1020650,593503,147555,310779,64012,107457,124120,444746,24274128,242492,673564,3096506,1468747,842477,29794,97741,213308,341456,228797,483853466,383815,477004,317564,270125,20312,181352,4426142,339460,2131495,490924,46052,223970,618672,44941,1042243,766165,13992
5082436,450110,5110805,2101264,15004289,6351641,2396634,1275710,2218721,52332759,14279763,1773824,524673,21119076,48152998,3072080,5763689,66747784,2915836,1447290,5987176,4718105,67822439,2980195,1984473,7011047,884313,1261632,5015970,1264298,6082250,1116825,20132394,15981975,410921,8496304194,2124658,1525710,51591846,507908,16747745,659741,22570863,14492073,2004845,567865,12409855,3792219,41588525,4784659,839826,318377
2433788,288464,3061869,27587754,6831627,7103625,379549,78995,453577,8586841,2806496,831289,567268,3785591,1552800,1610171,16182345,1008052,3833892,223215,591696,799042,1415038,1393504,1928537,17563567,427854,1287326,2161596,145755,566364,3847772,2468920,1648344,523383,1859174,3138592884,682269,1417160,71738,1134701,539706,3117069,71870264,934712,152086,1592944,1184402,297297,836853,818349,43314
562670,1381329,5540339,611161,37479069,2926403,250493,61084,401992,3401931,1416570,5083864,8931108,2061955,764858,859544,2129403,558824,810718,339407,534782,1109256,1282503,1196964,303888,1403130,1916624,641462,6165063,272573,773514,808573,3026581,1158568,357463,1397183,684598,2820826070,1096564,85939,657028,454578,1144259,5108868,3401812,97557,1161120,66610905,106378,1131495,1126452,39771
2777976,486764,4188746,1659227,16370456,5101734,6645802,43804779,8308922,44497849,9538615,1579449,548296,9991637,6911049,2429157,4692663,4945994,2786211,2769891,84342265,10915066,9235074,2361065,1500064,3594228,674894,1065280,3752340,2077186,158578181,971332,84088877,19470361,332621,48674930,1637723,1244326,8852291568,1618653,14802854,561753,9081757,11964301,1879671,1680291,31924085,2716573,19442378,2366802,752708,1030726
107517,29908,250316,90400,1481004,269200,12898497,164104,335729,4546253,591774,128656,27854,794899,242384,203285,336526,218215,192215,1485241,1165780,62979234,320938,145348,49004,159158,31056,157212,256521,3045617,2217216,49696,6319467,958374,20682,581144,71750,105565,1619218,696577819,513495,23973,452805,738436,171484,720510,1230907,220221,132191,132289,37040,104165
4774343,226572,1559401,1334955,5083123,1876861,1163622,470907,1086975,26377862,60703610,616084,333425,3645915,3164277,885075,2140409,4029927,2399835,568495,3603270,1955368,2792475,770819,1937043,2026281,318924,369105,1424342,409032,3671670,448453,8660184,132203055,147734,5230497,1000313,574259,5881659,293105,3730006000,221258,13526075,7168497,713262,236274,10969669,1082791,2499169,1072723,342907,164320
149646,96287,1191240,292132,1266056,2341332,128695,16538,111011,1461068,363356,189925,206481,1551464,535295,9315977,1136726,195860,192956,41536,167858,179062,420992,12889180,167881,1299238,858227,4913986,684773,29884,125437,221838,404443,240984,3813791,380335,446159,399806,302946,21407,170336,573070911,377035,1506935,404798,18822,275181,677774,48422,940600,1949522,15100
38913124,390264,2711012,14919714,10147496,3854694,967944,439684,1146564,42640097,43973466,1113377,489787,10895444,9219854,1731222,4749628,40271523,5989511,596462,2847353,1988625,7251198,1652585,37527185,8661031,579039,773129,2518791,408229,2853103,1147236,7825188,22380381,231374,11955051,2631680,1043409,5743784,330453,14771837,458557,5053555303,15841724,1197408,195691,19645562,1609988,1694436,2412226,643459,125619
16403993,1705163,20335460,35939413,66967896,37845421,2174746,889720,3407749,63326107,22082729,7182256,2676840,23859042,9403494,6355391,23687180,6762400,82609149,1465422,5927497,6673913,10699501,6667897,15824537,21417231,2475518,4528468,20425268,1025437,7594555,44826864,23663183,12635618,1663085,12371455,71280739,4918306,10455997,696470,7389467,1842209,19547818,22223130444,7813012,484061,13517441,10117130,1479470,5562026,3046368,926755
608076,501390,9743215,400788,26430902,7774165,227895,85341,367830,4194908,1566382,3073700,14012305,2160521,819774,1363231,1251204,556683,669435,166014,586713,900503,903961,977120,246617,1493107,2715783,1236440,18512580,138946,620154,1961602,2826416,1159246,389373,1332014,784419,3739968,1264519,173297,571467,424388,1013839,6273563,2194435470,79104,1357564,4198213,526380,600768,5700662,53216
96004,36904,204212,86080,785731,352765,3038713,101068,167989,2380181,400321,87977,47218,473228,277779,142055,300814,173629,128600,2025241,388909,7223867,299903,207569,69533,161729,71556,223719,131177,15377555,1271924,51319,8380338,887521,51992,785177,122294,105582,1236237,577812,440866,25496,317871,496313,123239,357372606,805005,155574,215231,220749,60285,23117
3950172,472464,3362182,1476089,15551316,4521231,3085301,6528424,69728135,35479013,17018336,2100620,493203,7630274,4180694,1454255,4249457,6208890,3895239,1599668,82083318,6284048,4811728,1783215,1809948,3556942,624329,931495,3233361,1721078,13346153,1094064,22872715,77762653,228650,10054825,1933994,1353631,26946644,1109740,23450053,373615,29462381,14813844,1965145,726281,5985237474,2598392,17720377,1780688,523454,741376
1144654,3943949,11026557,786836,51451322,5294294,667243,172289,911905,7819605,2914918,10867772,29124515,4525936,1561519,1336782,3579877,848673,1600208,380466,1471017,2242815,2571717,2506659,635263,2270453,6922342,1437572,10620919,274411,1627875,1398348,5333515,2599293,774555,3472776,1218236,111118382,2342509,198205,1306137,1297543,1947973,11316098,5498854,176324,2518680,5077418462,177924,1537364,1704542,102171
682249,62760,381362,349607,1029858,477721,350457,629402,1818706,5709831,1738904,171339,77375,2069733,1317775,475700,917652,9535917,534860,174690,22822376,514246,1067283,395923,351067,731793,86672,141000,358881,111445,1199374,151902,3008576,6489390,50746,31859954,376907,136417,19630390,126336,6280565,76996,3990983,1870031,615520,186645,31284717,202775,1195313163,440190,119546,23725
2274626,493802,4691326,1042502,8084309,4495294,791081,115836,733376,17704328,4022629,1270391,577388,75530202,8457794,14109125,3088342,2882197,1391870,525163,1205690,1969221,15033917,60204442,1247286,5806753,952254,1988595,3206489,308875,1381481,645128,4697529,3345591,1242574,5632107,1413369,1562245,2668388,173195,1975341,1914822,4999537,7215021,1085631,234452,2342056,1867809,482399,4056023068,736229,185961
155981,128731,1137684,440201,1809818,12844099,117831,10608,61937,877904,313501,198514,2042199,830087,292699,419314,724220,138738,288440,43948,95915,133223,404832,459446,129161,545774,3674144,2253206,1069467,30793,124924,483155,287252,215041,686550,363193,521668,642945,247844,12978,136214,2563715,297985,2679515,5491102,22436,224885,708996,51946,248416,365841537,17512
289680,41055,311698,94402,1397456,332609,673096,115144,212554,25188109,3719894,61541,35115,907897,261887,137580,204258,161184,323017,27635,506373,1242279,221485,155097,119730,237668,20427,67342,445578,90482,1543394,76708,4398391,1706029,18584,522971,153730,61289,1656884,147790,514365,15463,326252,2567516,96246,41419,3215141,155539,39369,234427,28174,2014171810
